edge_index,mean_fc_z_across_windows,std_fc_z_across_windows
290,0.5519682896531991,0.43915464985492775
291,0.3007252287406882,0.4122224652558741
292,0.007807252584723047,0.4583774853647745
293,0.08127918947108187,0.38294976934812386
294,-0.10341212860542932,0.41682238390527426
295,0.8776676823814719,0.49768196259919506
296,0.8689436230841826,0.6019623260496402
297,0.08937247220288078,0.49155155289034846
298,1.1032458027094156,0.4972739579255961
299,0.7166418654340725,0.5551831419610411
300,1.3936607333308932,0.4966205836618207
301,0.04512879412829827,0.34998556917531426
302,0.559256593963725,0.352529698338777
303,1.0200780483814689,0.37785587544609395
304,1.2677877704644969,0.5204207914633739
305,0.040407735615453015,0.3473996313843118
306,0.6287987256005974,0.3656417691578154
307,0.5338972791722529,0.339137590815927
308,0.4823694743704636,0.3978528411071984
309,0.206836354748871,0.40369569455770554
310,0.44167052871124723,0.28664532913496127
311,0.36277841336173444,0.32513519857912404
312,0.5691726847919945,0.44932121517994567
313,0.06604786874342308,0.31937139572210205
314,0.09143584679746185,0.3414437530257886
315,0.8510874015905808,0.5343200378542791
316,1.5590711298819397,0.37580743719676335
317,0.06503018892287299,0.23629629763658958
318,0.9245812281029085,0.49166098360254556
319,0.6121255399626581,0.48334806396368946
320,0.8911113700876925,0.404463118016317
321,0.2930545732798714,0.258977112554475
322,0.5026531955415543,0.4813089698077793
323,0.3841197957292058,0.5049251424118824
324,0.5681142657878357,0.3674460432089908
325,0.6386497619716136,0.3834404177419893
326,0.5359821845207751,0.30987187053612214
327,0.35588566289114526,0.44014638832356073
328,0.710508049219247,0.33031955637075777
329,0.5218889476045575,0.29235620258764
330,0.3340187039086396,0.36614639190023857
331,0.5791664578444247,0.40238849966183093
332,0.5691014434331382,0.30945939924327753
333,0.9116031348859559,0.24890443839531526
334,0.5853130016419352,0.3315059100421736
335,0.17185705454607808,0.37305095336505806
336,0.8045102067530495,0.35281634793692734
337,0.3673412563717885,0.46832598842112233
338,0.7347362462449448,0.32506424039302206
339,0.6019205598135278,0.4605123305920402
340,0.42517483262406286,0.49600426592920865
341,0.6165424706796638,0.23942803653502873
342,0.5972505386585959,0.4125375536794037
343,0.4412769860245568,0.39792627928557717
344,0.5419079480533525,0.4740862267596719
345,0.3351464458933649,0.1985802251855453
